,industry,rank,search_city,search_job,avg_sal,years_exp,degrees_total,sen_job_titles_total,languages_total,visualization_total,big_data_total,cloud_total,platform_total,ds_concepts_total,deep_learning_totals,log_avg_sal
1636,12,3.6,1,2,136000.0,10,2,1,4,0,0,1,1,3,0,11.820417517632333
1638,14,3.6,1,2,75500.0,7,2,0,0,0,0,0,0,1,0,11.231901180182515
1639,14,3.1,1,2,72500.0,4,1,0,0,0,0,0,0,2,0,11.19135563385109
1640,15,3.0,1,2,106500.0,2,2,0,5,3,2,0,1,1,0,11.575909653758895
1642,13,3.8,1,2,95500.0,5,0,0,5,0,1,1,0,1,1,11.466891997618188
1644,13,3.8,1,2,90000.0,2,0,0,4,0,1,1,0,0,0,11.407576060361786
1645,12,3.8,1,2,98000.0,4,2,0,2,0,2,5,0,4,0,11.49273296168228
1646,13,3.8,1,2,106000.0,5,1,0,4,0,4,2,0,2,2,11.571203807011969
1647,14,3.8,1,2,62500.0,5,3,0,1,0,0,1,1,1,0,11.042937835596494
1648,14,4.3,1,2,101000.0,4,2,0,5,0,0,3,0,7,1,11.522885696764481
1649,4,3.7,1,2,63000.0,6,2,0,0,0,0,0,0,1,0,11.050905878263567
1651,4,4.0,1,2,102000.0,5,0,0,2,2,1,2,0,1,0,11.532737896139919
1652,12,3.5,1,2,97500.0,5,1,0,3,1,1,6,0,2,0,11.487617913343598
1653,14,4.6,1,2,84000.0,3,1,0,3,1,1,2,1,0,2,11.338583982516495
1654,12,3.6,1,2,139000.0,5,1,1,3,0,1,2,1,2,0,11.842236406331555
1655,5,4.5,1,2,86000.0,5,1,1,0,0,0,1,1,2,0,11.362114203075018
1656,12,4.1,1,2,79000.0,4,1,0,3,0,0,0,0,0,0,11.277215789596893
1657,12,4.4,1,2,152000.0,2,1,2,2,0,2,0,0,3,0,11.931642378754141
1658,11,3.6,1,2,61000.0,5,1,0,1,1,0,0,0,1,0,11.0186455364637
1659,9,4.7,2,2,122000.0,3,0,0,4,0,5,1,0,2,1,11.711784520403112
1660,12,4.4,2,2,73000.0,2,0,0,1,0,1,0,1,0,0,11.19822841866684
1661,5,4.0,2,2,117500.0,3,2,0,2,0,1,1,2,0,0,11.674202123168433
1662,9,3.5,2,2,88000.0,5,2,1,2,1,2,0,1,0,0,11.385103457032141
1665,5,4.3,2,2,121000.0,10,2,1,2,0,0,0,0,1,0,11.703554089007538
1666,14,3.4,2,2,100000.0,5,1,1,0,0,0,0,0,1,0,11.51293546492023
1667,5,4.3,2,2,159500.0,5,0,1,2,0,0,0,0,0,0,11.979805470779858
1668,4,3.9,2,2,76500.0,3,1,0,3,0,1,2,1,1,0,11.245059091624615
1669,18,4.2,2,2,71000.0,5,1,0,0,0,0,0,0,0,0,11.170449240431308
1670,12,3.5,2,2,106500.0,5,1,0,2,0,0,0,0,3,0,11.575909653758895
1671,12,4.3,2,2,103000.0,4,0,0,2,2,0,0,1,2,0,11.542493975902508
1673,9,4.1,2,2,121500.0,3,2,0,2,0,4,3,0,3,1,11.707677772181546
1674,14,3.2,2,2,55500.0,3,1,0,0,0,0,1,0,0,0,10.92415631759022
1676,5,3.3,2,2,102000.0,5,1,0,4,0,3,3,0,1,0,11.532737896139919
1677,12,4.1,2,2,103000.0,10,0,0,4,0,2,0,0,1,2,11.542493975902508
1679,12,4.6,2,2,79000.0,10,1,1,5,0,0,0,0,1,0,11.277215789596893
1681,5,4.9,2,2,95500.0,5,0,0,0,2,1,0,0,0,0,11.466891997618188
1682,5,4.0,2,2,75000.0,3,1,0,5,0,9,2,1,3,1,11.225256725762893
1683,5,3.4,2,2,80000.0,3,1,0,4,0,2,1,0,2,1,11.289794413577894
1684,14,3.8,2,2,83500.0,5,1,0,3,0,4,1,0,1,2,11.332613886815139
1685,12,4.1,2,2,67500.0,3,0,0,4,0,0,2,2,1,0,11.119897691565697
1686,13,3.5,2,2,86500.0,9,0,0,2,0,0,1,0,2,0,11.367911253546788
1687,5,4.6,2,2,71500.0,5,1,0,2,0,0,0,0,3,1,11.177466714598282
1688,5,4.6,2,2,71500.0,4,1,0,4,0,5,2,0,4,2,11.177466714598282
1690,11,4.2,2,2,77000.0,2,0,0,1,1,0,1,1,0,0,11.251573687764477
1691,5,2.6,2,2,57000.0,5,1,0,1,0,0,0,1,1,0,10.950824090522445
1692,9,4.7,2,2,122000.0,3,0,0,2,0,4,1,0,0,1,11.711784520403112
1694,12,3.6,2,2,82000.0,2,1,0,3,1,1,2,2,3,0,11.314486721293981
1695,9,2.7,2,2,103500.0,3,2,0,2,0,4,3,0,3,1,11.547336553476635
1697,9,4.0,2,2,76500.0,3,1,0,4,0,1,2,0,1,0,11.245059091624615
1698,22,3.9,3,2,116500.0,7,1,0,3,0,1,1,0,0,2,11.665655135642039
1699,22,3.9,3,2,124500.0,1,1,1,5,0,2,3,1,0,1,11.732069026983156
1700,12,3.2,3,2,85500.0,5,2,0,4,0,2,1,0,1,0,11.356283350762888
1701,5,4.2,3,2,94000.0,5,1,1,3,0,0,1,0,0,0,11.451060699493427
1702,5,4.2,3,2,62000.0,7,0,0,2,0,0,1,0,0,0,11.034905792929415
1703,12,3.9,3,2,117500.0,7,2,1,1,0,0,0,2,1,0,11.674202123168433
1704,12,3.7,3,2,139500.0,5,1,0,4,0,0,0,0,2,0,11.845827048676645
1705,9,4.7,3,2,99000.0,4,0,0,5,0,4,2,0,3,3,11.502885230075814
1706,12,4.4,3,2,77500.0,2,0,0,4,0,3,5,0,4,1,11.258046118484
1707,22,3.3,3,2,74000.0,2,2,0,5,1,10,5,2,4,1,11.211833885608513
1708,22,4.0,3,2,70500.0,4,1,0,2,0,0,0,0,3,0,11.163382173096926
1709,21,3.6,3,2,90500.0,2,1,0,2,1,1,2,1,2,1,11.413116179350727
1711,5,4.3,3,2,85000.0,5,0,0,5,1,2,6,2,1,1,11.350418300109132
1712,22,3.3,3,2,83000.0,3,0,0,3,1,2,1,0,4,0,11.326607934898927
1713,21,3.6,3,2,132000.0,5,1,1,2,1,1,2,1,2,1,11.790564777297387
1714,12,3.3,3,2,95500.0,5,1,0,3,1,1,1,1,1,0,11.466891997618188
1715,11,4.1,3,2,150500.0,2,2,0,1,0,0,0,0,1,0,11.921725007667265
1716,22,4.6,3,2,102000.0,2,2,0,3,0,3,1,2,1,2,11.532737896139919
1718,5,3.5,3,2,57000.0,5,1,0,3,0,2,2,0,3,2,10.950824090522445
1719,5,4.5,3,2,147500.0,2,0,1,7,0,3,1,2,3,1,11.901590234400047
1720,9,3.9,3,2,97000.0,3,2,0,6,0,0,5,0,5,2,11.48247656671073
1721,15,2.4,3,2,97000.0,3,0,0,2,1,1,1,2,1,0,11.48247656671073
1722,11,4.0,3,2,142000.0,7,1,1,5,0,2,2,0,3,3,11.863589378812122
1723,13,3.4,3,2,109000.0,4,2,1,5,0,2,1,2,3,0,11.599112335481124
1724,13,2.9,3,2,98500.0,4,2,1,5,0,2,1,2,3,0,11.49782197939291
1725,13,3.9,3,2,82500.0,5,1,0,1,0,2,0,0,2,0,11.320565693461432
1726,1,4.1,3,2,103500.0,5,2,0,3,0,7,0,0,2,1,11.547336553476635
1729,12,4.4,3,2,153500.0,5,0,0,3,0,3,2,0,4,2,11.941462360646149
1730,13,2.9,3,2,68000.0,10,1,0,3,0,0,2,1,1,0,11.127277689932466
1731,18,3.8,3,2,119000.0,5,0,1,3,1,4,4,0,1,1,11.686887175419702
1732,22,3.9,3,2,123500.0,3,1,1,3,0,4,5,1,2,2,11.724004532183379
1733,11,3.3,3,2,95500.0,2,2,0,1,0,0,0,0,1,0,11.466891997618188
1736,10,4.6,4,2,118000.0,6,2,0,4,0,3,4,0,1,1,11.678448377988165
1737,19,3.9,4,2,96500.0,5,0,1,3,0,0,1,1,1,0,11.477308649967686
1738,8,3.9,4,2,91500.0,6,1,0,2,1,1,3,0,2,0,11.424105180165641
1739,1,2.9,4,2,140500.0,5,1,2,1,0,0,0,0,0,0,11.852969885168331
1740,12,3.8,4,2,166500.0,6,1,1,2,0,0,0,1,0,0,12.022756594390605
1741,14,3.6,4,2,116500.0,2,0,1,0,0,0,0,0,1,0,11.665655135642039
1742,5,3.6,4,2,66500.0,7,1,0,1,0,0,0,0,2,0,11.104972264124868
1743,5,3.3,4,2,142500.0,7,1,1,3,0,0,1,2,1,0,11.86710429621008
1744,23,2.8,4,2,53000.0,5,1,0,0,0,0,0,1,1,0,10.87806606028079
1745,12,3.9,4,2,137500.0,3,1,0,2,0,0,0,0,2,0,11.83138646878959
1746,14,3.6,4,2,81500.0,8,2,0,0,0,0,0,0,0,0,11.308370569092329
1747,12,3.9,4,2,108000.0,5,2,1,1,0,0,0,1,1,0,11.58989576532275
1748,12,3.9,4,2,93000.0,2,1,0,5,0,1,3,0,0,0,11.440365524765756
1749,22,3.8,4,2,55000.0,3,2,0,2,0,0,0,1,1,0,10.915106645867503
1750,12,3.9,4,2,68500.0,2,2,0,1,0,0,0,0,1,0,11.134603622683905
1751,4,3.7,4,2,109500.0,7,2,1,3,0,0,0,0,1,0,11.603688960617083
1752,23,4.3,4,2,124000.0,3,2,0,3,1,4,2,0,3,2,11.728044909070785
1753,14,4.3,4,2,115500.0,4,2,0,5,0,0,3,0,7,1,11.657034466915164
1754,1,4.7,4,2,111500.0,10,2,0,0,0,0,0,0,0,0,11.621788838451959
1755,9,3.8,4,2,100500.0,5,0,0,1,0,3,1,0,4,3,11.51792295668052
1756,5,4.3,4,2,101000.0,5,0,0,5,0,1,1,0,0,0,11.522885696764481
1758,14,3.7,4,2,57500.0,7,0,1,0,0,0,0,0,0,0,10.959557617938563
1760,5,4.3,4,2,136000.0,5,1,0,4,0,1,3,0,1,0,11.820417517632333
1761,12,3.8,4,2,137000.0,5,1,1,3,2,5,2,0,3,2,11.827743504053695
1762,12,4.7,4,2,94500.0,3,2,0,4,0,8,1,1,4,2,11.456365695436427
1763,12,3.4,4,2,71000.0,3,1,0,1,0,3,0,0,0,0,11.170449240431308
1765,4,3.8,7,2,75000.0,3,1,1,0,0,0,0,0,1,0,11.225256725762893
1766,14,3.7,7,2,131000.0,10,3,1,0,0,0,0,0,0,0,11.782960235741939
1768,12,4.3,7,2,144000.0,5,1,0,3,1,1,0,0,1,0,11.87757552297847
1770,9,3.4,7,2,106000.0,10,2,0,2,0,5,4,0,1,0,11.571203807011969
1771,4,4.6,7,2,144500.0,3,2,0,4,0,3,0,0,2,1,11.881041706925902
1772,12,3.0,7,2,116000.0,3,2,0,2,0,4,0,0,1,1,11.661354090741
1773,12,3.8,7,2,134500.0,3,0,0,2,0,1,2,0,1,0,11.80932691294063
1774,12,3.7,7,2,102500.0,2,1,0,3,0,2,1,0,0,0,11.537627833610571
1775,12,4.3,7,2,149500.0,5,0,0,2,1,5,4,0,2,1,11.915058360753719
1777,12,4.2,7,2,155500.0,2,1,0,2,1,0,0,0,3,0,11.954407441448915
1778,21,4.0,7,2,122500.0,7,1,0,5,0,3,3,0,3,1,11.715874472198905
1780,12,3.7,0,3,109000.0,2,2,1,3,0,3,0,0,3,1,11.599112335481124
1781,12,4.3,0,3,128500.0,4,2,0,6,1,3,0,0,3,0,11.763691965388299
1782,15,4.3,0,3,136000.0,3,2,0,2,1,1,2,0,5,1,11.820417517632333
1783,12,3.7,0,3,109000.0,2,2,1,3,0,3,0,0,3,1,11.599112335481124
1784,12,3.7,0,3,124000.0,2,2,1,3,0,3,0,0,3,1,11.728044909070785
1785,12,3.7,0,3,124000.0,2,2,1,3,0,3,0,0,3,1,11.728044909070785
1787,12,3.8,0,3,97000.0,2,2,0,4,0,1,3,0,1,0,11.48247656671073
1789,5,3.0,0,3,92000.0,3,1,0,3,1,0,0,0,1,0,11.429554725537322
1790,12,4.2,0,3,116500.0,3,0,0,2,1,0,0,0,4,0,11.665655135642039
1791,12,4.3,0,3,62000.0,1,2,0,3,0,0,1,0,5,0,11.034905792929415
1792,13,3.8,0,3,109000.0,5,1,1,4,0,0,0,0,3,1,11.599112335481124
1793,12,3.9,0,3,95000.0,1,1,0,3,0,0,1,1,3,0,11.461642696843066
1794,14,3.8,0,3,89000.0,4,1,0,4,1,1,3,1,6,0,11.39640288460621
1795,14,4.0,0,3,105500.0,3,2,0,5,0,3,1,0,4,1,11.566475710526321
1796,12,3.9,0,3,126000.0,5,2,1,3,0,2,0,0,4,1,11.744045122410057
1797,12,3.9,0,3,94000.0,1,0,0,2,0,0,0,0,4,0,11.451060699493427
1798,10,3.8,0,3,94500.0,1,2,0,6,0,0,0,0,4,1,11.456365695436427
1799,12,3.6,0,3,114000.0,5,1,0,2,0,0,0,0,2,0,11.643962499267984
1800,12,4.0,0,3,135500.0,4,3,1,5,0,3,0,0,4,2,11.816734299348461
1802,14,3.3,0,3,98000.0,5,2,0,4,0,2,0,0,2,1,11.49273296168228
1803,12,3.3,0,3,87000.0,5,2,0,4,0,2,0,0,2,1,11.373674891823535
1804,12,3.7,0,3,135000.0,5,2,0,3,0,1,0,0,3,0,11.813037464800539
1806,18,4.5,1,3,112000.0,5,1,0,1,0,0,0,0,3,1,11.626263078808801
1807,5,4.2,1,3,103500.0,3,1,1,2,1,1,1,0,6,0,11.547336553476635
1808,5,3.9,1,3,45000.0,3,2,1,0,0,1,0,0,0,0,10.714439990727769
1811,4,4.2,1,3,106500.0,2,1,0,1,0,0,0,0,0,0,11.575909653758895
1812,11,4.1,1,3,85000.0,4,1,0,5,0,2,0,1,3,0,11.350418300109132
1815,4,3.9,1,3,115000.0,4,2,0,6,0,0,2,0,6,3,11.652696102959753
1816,4,3.7,1,3,90500.0,3,2,0,5,1,2,1,0,3,1,11.413116179350727
1817,13,3.7,1,3,111000.0,5,2,0,2,1,0,0,1,4,0,11.6172944892629
1818,21,3.3,1,3,107500.0,2,1,0,8,0,1,3,0,1,0,11.58525542883217
1819,12,4.7,1,3,89500.0,3,1,0,3,0,2,2,0,4,2,11.402005077384885
1820,12,3.6,1,3,118500.0,5,1,0,2,0,0,0,0,2,0,11.682676678340282
1821,14,3.9,1,3,121500.0,5,2,0,1,0,0,1,0,4,1,11.707677772181546
1822,5,3.5,1,3,71500.0,3,1,0,4,0,1,2,0,5,3,11.177466714598282
1825,10,3.8,1,3,98000.0,1,2,0,6,0,0,0,0,4,1,11.49273296168228
1826,14,3.2,1,3,104000.0,5,0,0,4,0,0,1,1,3,1,11.552155793461898
1827,11,3.9,1,3,81500.0,2,3,0,2,0,0,0,0,3,0,11.308370569092329
1828,9,3.8,1,3,104500.0,5,1,1,4,1,5,2,0,5,1,11.556951919719207
1829,13,3.8,1,3,133000.0,3,3,0,3,0,0,0,0,3,0,11.798111925972618
1830,11,2.7,1,3,99000.0,5,2,0,2,0,1,0,0,3,0,11.502885230075814
1831,22,3.5,1,3,98000.0,2,1,0,2,0,0,0,1,4,3,11.49273296168228
1832,13,3.8,1,3,98000.0,5,2,0,4,0,0,1,0,1,0,11.49273296168228
1833,5,3.5,2,3,82500.0,5,2,0,2,1,0,0,1,0,0,11.320565693461432
1834,5,4.6,2,3,109000.0,8,1,0,6,1,1,0,1,3,0,11.599112335481124
1835,14,3.9,2,3,100000.0,3,1,0,3,0,2,1,0,3,2,11.51293546492023
1836,23,3.4,2,3,77500.0,3,2,0,2,0,1,1,0,4,2,11.258046118484
1838,19,3.9,2,3,97500.0,3,1,0,7,4,1,2,1,6,2,11.487617913343598
1841,13,3.5,2,3,137000.0,5,1,0,3,0,1,0,0,2,0,11.827743504053695
1842,12,3.9,2,3,143000.0,3,0,1,3,0,1,0,1,3,0,11.870606902224587
1843,10,3.8,2,3,95000.0,1,2,0,6,0,0,0,0,4,1,11.461642696843066
1844,12,3.8,2,3,108500.0,4,2,0,6,0,1,1,0,6,1,11.59451466851004
1845,5,3.9,2,3,133000.0,5,1,0,2,0,2,0,0,4,0,11.798111925972618
1847,11,3.8,2,3,79000.0,2,1,0,6,0,0,0,0,2,0,11.277215789596893
1848,9,3.7,2,3,99500.0,2,2,0,3,2,2,0,0,5,1,11.507922973347437
1849,12,3.8,2,3,160500.0,10,1,1,6,0,1,1,0,6,1,11.986055452062393
1850,5,4.2,2,3,135000.0,7,1,1,1,3,0,1,2,2,0,11.813037464800539
1853,5,4.0,2,3,79000.0,2,0,0,0,0,2,3,0,4,1,11.277215789596893
1854,5,4.2,2,3,147500.0,4,2,1,3,0,1,3,1,2,1,11.901590234400047
1855,12,3.8,2,3,142500.0,6,2,1,6,0,1,1,0,6,1,11.86710429621008
1856,5,4.3,2,3,85000.0,2,1,1,3,0,3,0,0,1,1,11.350418300109132
1857,5,3.9,2,3,110500.0,4,1,0,2,0,2,0,0,4,0,11.612779849672751
1858,13,3.5,2,3,102000.0,2,0,1,4,0,0,1,0,3,1,11.532737896139919
1859,12,3.8,2,3,120500.0,6,2,1,3,0,1,2,0,5,1,11.699413330633599
1860,12,3.8,2,3,120500.0,6,2,1,3,0,1,2,0,5,1,11.699413330633599
1861,12,3.8,2,3,78000.0,3,2,1,3,1,1,0,0,2,1,11.264476926102367
1862,12,4.3,2,3,111500.0,6,1,1,3,1,0,2,0,4,0,11.621788838451959
1863,5,3.9,2,3,126500.0,5,1,1,2,0,2,3,1,4,1,11.748005492256807
1864,11,3.1,2,3,136500.0,7,2,1,2,0,2,1,0,3,0,11.824087219587643
1865,12,4.0,2,3,161000.0,10,2,1,6,2,7,4,0,5,3,11.989165855127435
1866,1,3.6,3,3,89500.0,2,0,0,1,0,1,0,1,3,2,11.402005077384885
1867,14,4.0,3,3,109500.0,3,2,0,5,0,3,1,0,4,1,11.603688960617083
1868,7,3.6,3,3,85500.0,1,1,0,2,2,1,0,1,1,0,11.356283350762888
1869,10,3.8,3,3,104500.0,1,2,0,6,0,0,0,0,4,1,11.556951919719207
1870,12,4.6,3,3,91000.0,4,1,0,3,2,0,0,2,3,0,11.418625774449598
1871,12,3.6,3,3,146000.0,10,1,0,2,0,0,1,0,3,0,11.891368749982085
1872,1,4.4,3,3,67000.0,8,3,0,0,0,0,0,0,1,0,11.112462823634855
1873,1,4.4,3,3,126500.0,2,3,0,0,0,0,0,0,1,0,11.748005492256807
1874,14,3.8,3,3,59000.0,3,1,0,0,1,0,0,0,1,0,10.985309671896763
1875,12,3.9,3,3,90000.0,4,0,0,0,0,0,0,0,0,0,11.407576060361786
1876,12,3.4,3,3,92000.0,2,1,0,3,0,1,0,0,3,0,11.429554725537322
1877,12,4.2,3,3,142000.0,7,0,1,3,2,0,1,0,6,0,11.863589378812122
1878,12,3.7,3,3,95000.0,2,1,0,4,0,0,1,0,3,1,11.461642696843066
1879,13,3.0,3,3,68000.0,10,1,0,3,0,0,2,1,1,0,11.127277689932466
1880,12,4.1,3,3,141500.0,10,0,2,5,0,1,1,0,2,1,11.860062063178267
1881,12,3.8,3,3,105500.0,4,2,0,6,0,1,1,0,6,1,11.566475710526321
1882,14,3.8,3,3,60500.0,2,1,0,0,0,0,0,0,2,0,11.010415172807951
1884,1,4.4,3,3,75000.0,10,3,0,0,0,0,0,0,1,0,11.225256725762893
1885,12,3.4,3,3,182500.0,10,2,1,5,3,2,1,0,4,0,12.114510931441727
1886,12,4.0,3,3,86500.0,2,0,0,4,0,3,5,0,3,1,11.367911253546788
1887,1,4.1,3,3,137000.0,9,2,0,3,0,0,0,0,6,0,11.827743504053695
1888,7,3.6,3,3,118000.0,8,1,1,2,1,0,0,0,4,0,11.678448377988165
1889,22,4.0,3,3,167500.0,4,3,0,3,0,2,1,0,5,1,12.02874460037869
1890,12,3.6,3,3,110000.0,5,1,0,5,1,2,3,1,3,0,11.608244735642321
1891,12,4.7,3,3,140500.0,6,1,1,1,1,0,0,0,2,0,11.852969885168331
1892,5,3.5,4,3,93000.0,1,0,0,2,0,2,2,0,3,1,11.440365524765756
1893,5,3.5,4,3,93000.0,1,0,0,3,0,2,2,0,6,1,11.440365524765756
1894,4,4.6,4,3,151500.0,6,1,1,1,0,0,1,0,3,1,11.928347504569842
1895,12,3.1,4,3,96000.0,3,2,0,7,0,0,1,0,2,0,11.472113887062386
1897,4,4.0,4,3,112000.0,3,1,0,2,0,1,2,0,2,1,11.626263078808801
1898,11,3.6,4,3,93500.0,3,2,0,5,0,0,2,1,5,1,11.44572741040675
1899,12,4.3,4,3,137500.0,4,2,0,4,0,1,0,0,1,0,11.83138646878959
1900,5,3.3,4,3,104500.0,5,1,0,4,0,2,2,0,2,2,11.556951919719207
1902,11,4.2,4,3,120000.0,4,2,0,3,1,0,0,0,1,0,11.695255355062795
1903,15,4.0,4,3,110000.0,2,3,0,4,0,0,1,0,3,1,11.608244735642321
1904,10,3.8,4,3,101500.0,1,2,0,6,0,0,0,0,4,1,11.527823929632195
1905,15,4.0,4,3,86000.0,2,3,0,4,0,0,1,0,3,1,11.362114203075018
1906,11,3.6,4,3,93500.0,3,2,0,5,0,0,2,1,5,1,11.44572741040675
1907,12,3.6,4,3,122500.0,5,1,0,2,0,0,0,0,2,0,11.715874472198905
1908,12,3.8,4,3,114500.0,4,2,0,6,0,1,1,0,6,1,11.648338835562747
1909,12,4.0,4,3,135000.0,1,1,0,3,0,1,1,0,2,0,11.813037464800539
1910,11,4.2,4,3,132500.0,1,2,0,2,0,0,1,1,3,0,11.794345471549745
1912,5,2.1,4,3,109000.0,5,1,0,5,5,0,0,2,5,1,11.599112335481124
1913,22,4.0,4,3,124000.0,3,2,0,3,0,0,0,0,4,0,11.728044909070785
1914,11,4.1,4,3,108500.0,5,2,0,0,0,0,1,0,2,0,11.59451466851004
1915,4,4.0,4,3,131000.0,3,3,0,5,0,1,0,1,3,2,11.782960235741939
1916,12,3.6,4,3,142500.0,10,1,0,2,0,0,1,0,3,0,11.86710429621008
1917,12,3.6,4,3,86000.0,5,0,0,1,0,2,0,0,2,1,11.362114203075018
1918,5,3.9,4,3,90000.0,2,1,0,2,0,1,3,1,5,1,11.407576060361786
1919,6,4.3,4,3,97000.0,5,1,1,1,1,0,0,0,1,0,11.48247656671073
1920,12,4.0,4,3,72000.0,2,1,0,2,0,0,0,1,3,3,11.184435286790631
1922,12,4.3,5,3,143500.0,4,2,0,3,0,0,0,0,0,0,11.874097282798648
1923,12,4.1,5,3,133000.0,2,1,0,2,0,1,0,0,4,0,11.798111925972618
1924,4,3.5,5,3,124000.0,7,3,0,1,0,0,0,0,0,0,11.728044909070785
1926,14,4.2,5,3,146000.0,5,1,1,0,1,0,0,1,2,0,11.891368749982085
1927,9,3.1,5,3,155500.0,3,2,0,2,0,0,0,0,4,0,11.954407441448915
1928,12,3.8,5,3,105500.0,3,2,0,5,1,0,0,0,2,0,11.566475710526321
1929,12,3.6,5,3,95000.0,5,1,0,3,2,2,1,1,5,2,11.461642696843066
1930,5,3.4,5,3,99500.0,3,3,0,2,3,0,2,0,4,0,11.507922973347437
1931,22,4.0,5,3,121000.0,4,1,1,3,1,1,0,1,4,0,11.703554089007538
1932,14,4.2,5,3,93500.0,6,2,0,2,2,0,0,0,3,0,11.44572741040675
1933,11,3.1,5,3,110500.0,3,2,0,0,0,1,1,0,4,0,11.612779849672751
1934,5,4.2,5,3,122500.0,3,1,0,1,2,2,3,0,3,1,11.715874472198905
1936,4,3.7,5,3,96000.0,3,2,0,5,1,2,1,0,3,1,11.472113887062386
1937,5,3.8,5,3,101000.0,2,0,0,2,0,0,0,0,3,0,11.522885696764481
1938,13,3.8,5,3,144000.0,2,1,0,2,0,0,0,0,0,0,11.87757552297847
1939,12,4.0,5,3,141000.0,3,1,0,2,0,0,1,0,2,0,11.856522261533737
1940,14,4.2,5,3,96000.0,10,0,0,0,0,0,0,0,2,0,11.472113887062386
1941,9,4.5,5,3,156000.0,3,0,0,2,0,0,0,0,3,2,11.957617696467539
1942,7,3.6,5,3,94500.0,1,1,0,2,2,1,0,1,1,0,11.456365695436427
1944,9,4.2,5,3,148000.0,3,2,0,4,0,0,1,0,0,0,11.904974309480181
1945,9,3.8,5,3,136500.0,7,0,0,1,0,0,0,0,4,0,11.824087219587643
1946,15,3.7,5,3,142000.0,2,1,0,4,1,3,0,1,3,1,11.863589378812122
1947,12,4.4,5,3,126000.0,2,0,0,5,0,0,1,1,7,1,11.744045122410057
1948,12,3.8,5,3,116500.0,4,2,0,6,0,1,1,0,6,1,11.665655135642039
1950,12,4.4,5,3,151000.0,5,0,1,5,0,0,1,1,7,1,11.92504173829169
1951,12,4.1,5,3,133000.0,2,1,0,1,0,0,0,0,2,0,11.798111925972618
1952,12,4.3,7,3,162000.0,4,2,0,3,0,0,0,0,0,0,11.995357787034976
1953,12,4.3,7,3,152500.0,4,2,0,4,0,0,0,0,2,0,11.934926432385152
1954,14,2.8,7,3,74500.0,10,1,1,1,0,0,0,0,2,0,11.218567827096358
1955,4,3.5,7,3,58000.0,2,1,0,0,0,0,0,1,0,0,10.968215530759236
1956,14,2.8,7,3,161500.0,5,0,1,0,0,0,0,0,0,0,11.992266613576142
1957,12,4.8,7,3,132500.0,3,0,0,3,0,0,1,0,3,1,11.794345471549745
1958,9,3.9,7,3,123000.0,2,1,0,3,0,1,0,0,3,0,11.719947764402807
1959,12,4.2,7,3,135500.0,3,1,0,6,0,0,0,0,7,0,11.816734299348461
1960,9,3.9,7,3,117500.0,2,1,0,3,0,1,0,0,3,0,11.674202123168433
1961,12,4.6,7,3,140000.0,10,0,0,1,0,0,0,0,5,0,11.849404844423074
1962,12,4.9,7,3,134000.0,2,1,0,0,0,1,0,1,3,0,11.80560254159177
1963,21,3.5,7,3,158000.0,4,2,0,3,0,0,1,0,2,0,11.970356641102999
1964,12,4.2,7,3,105500.0,4,0,0,2,0,0,0,0,4,0,11.566475710526321
1965,12,4.0,7,3,147500.0,5,2,0,3,1,2,0,0,0,0,11.901590234400047
1966,12,3.8,7,3,119000.0,7,0,0,3,1,1,0,0,2,0,11.686887175419702
1968,12,4.4,7,3,151500.0,4,1,0,4,1,2,0,0,4,1,11.928347504569842
1969,12,4.3,7,3,152500.0,4,2,0,3,0,0,0,0,4,0,11.934926432385152
1970,12,4.3,7,3,153500.0,5,1,0,2,0,0,0,0,4,0,11.941462360646149
1971,8,4.3,7,3,112000.0,3,3,0,4,0,2,0,0,3,0,11.626263078808801
1972,21,3.3,7,3,101500.0,2,3,0,3,0,0,0,0,4,2,11.527823929632195
1974,5,3.2,7,3,89500.0,5,3,0,2,2,0,0,0,5,2,11.402005077384885
1975,14,4.2,7,3,150000.0,10,0,0,3,0,0,0,0,2,0,11.918397239722838
1976,4,4.5,7,3,133500.0,10,0,0,2,0,0,1,0,2,0,11.80186424743109
1977,12,4.2,7,3,104500.0,3,1,0,2,0,1,3,0,2,0,11.556951919719207
1978,12,4.2,7,3,144000.0,3,1,0,2,2,1,0,0,3,0,11.87757552297847
1979,12,4.3,7,3,152500.0,4,2,0,6,1,3,0,0,3,0,11.934926432385152
1981,12,4.3,6,3,140500.0,5,1,0,2,0,0,0,0,2,0,11.852969885168331
1982,12,4.3,6,3,147500.0,4,2,0,4,0,0,0,0,2,0,11.901590234400047
1984,3,4.0,6,3,127500.0,5,2,0,3,0,3,1,0,3,1,11.755879486687116
1985,12,3.8,6,3,120500.0,4,0,0,4,0,0,0,1,5,0,11.699413330633599
1986,23,3.7,6,3,106000.0,2,2,0,2,2,1,0,0,1,0,11.571203807011969
1987,12,3.8,6,3,127500.0,3,1,0,1,0,0,0,0,2,1,11.755879486687116
1988,10,3.8,6,3,105500.0,1,2,0,6,0,0,0,0,4,1,11.566475710526321
1989,12,4.3,6,3,147500.0,4,2,0,3,0,0,0,0,4,0,11.901590234400047
1990,12,4.0,6,3,114000.0,2,1,0,5,0,1,0,0,6,2,11.643962499267984
1992,12,3.8,6,3,120500.0,4,1,0,5,0,0,3,0,2,0,11.699413330633599
1993,12,3.8,6,3,158000.0,5,3,1,2,0,0,1,0,1,0,11.970356641102999
